trdwk	mkt_rf	smb	hml	umd	rf	smb_equal	hml_equal	umd_equal	rmw	cma	rmw_equal	cma_equal
2000-01-28	0.0624387508	-0.013730946	-0.038952823	0.0689324881	0.000428	-0.010457382	-0.032021281	0.0507254194	0.0012837887	-0.014992077	0.0008907956	-0.01647398
2000-02-18	0.1036784957	0.0256524361	-0.023489768	0.0736486432	0.000428	0.017130963	-0.00998867	0.0545404587	-0.021257283	0.0239249427	-0.023987374	0.0038623397
2000-02-25	-0.026894722	0.0025863227	0.0106678995	-0.039879181	0.000428	0.0061761118	0.0002786774	-0.028883146	0.0069236488	0.0023737251	0.0026724088	0.004645158
2000-03-03	0.0649623516	0.0189686194	0.0230184965	-0.008204581	0.000428	0.0211470556	0.0114277961	-0.012959674	-0.01124704	0.0220755582	-0.018022055	0.0199144141
2000-03-10	-0.025261579	-0.008670912	0.0017987438	-0.012151763	0.000428	-0.001191722	0.0076569212	-0.009269912	0.0117754451	-0.009131828	-0.000329148	0.00152605
2000-03-17	-0.020312325	0.0241836261	0.0018361717	-0.016886631	0.000428	0.0167510598	0.0030276952	-0.030399644	-0.02256817	0.0074080401	-0.016342674	0.0137788474
2000-03-24	0.0495590546	0.0258722835	0.0006071346	-0.016398007	0.000428	0.0199870484	-0.007803895	-0.017211944	-0.027536119	0.0280250361	-0.019973227	0.0309321906
2000-03-31	0.0362882417	0.0240982852	0.0207074685	-0.049521894	0.000428	0.0226136702	0.014112443	-0.042759896	-0.025089701	0.0181571748	-0.023691696	0.0210041772
2000-04-07	0.0092710016	0.0069404094	0.0034764914	-0.030188391	0.000428	0.0058557838	0.0066616831	-0.029660826	-0.008442952	0.0038063354	-0.007691266	0.000159602
2000-04-14	0.0025405801	-0.003484428	0.0062168639	-0.037576704	0.000428	-0.00278823	0.0075707059	-0.027626789	0.0020086884	0.0069086125	0.0083239552	0.0040819513
2000-04-21	-0.000035162	0.0094263772	0.0056343033	-0.002977118	0.000428	0.0094664943	0.0078428971	-0.009511439	-0.017397538	0.0005612125	-0.01731115	0.0052493368
2000-04-28	-0.000761085	-0.018730247	-0.015079352	0.0267384199	0.000428	-0.013776242	-0.014251517	0.0247216901	0.0156023036	-0.020986717	0.0187491583	-0.014794539
2000-05-12	-0.067249891	0.0061254251	-0.000508847	0.0068514197	0.000428	0.0090687094	0.0009285078	0.0107357829	0.0027850482	-0.010475631	-0.003701051	-0.007484591
2000-05-19	0.0361332838	0.0064943791	0.0053741509	-0.00248141	0.000428	0.0049958228	0.0042306756	-0.000039999	-0.014233396	0.0004176155	-0.007203325	-0.001998388
2000-05-26	0.0549575161	0.0000889125	0.0153639523	-0.012168837	0.000428	-0.003017382	0.0139935288	-0.009379139	-0.012003258	0.0136805256	-0.006242111	0.0038346743
2000-06-02	0.0170123357	-0.004655664	0.0179926108	-0.009739653	0.000428	-0.005962833	0.0184951827	-0.01064633	-0.000734835	0.0113394029	0.0012269904	0.0069527841
2000-06-09	-0.006365059	0.0014504668	-0.009808783	-0.003385064	0.000428	0.0036435057	-0.010208704	-0.012857001	0.0055068566	-0.007327733	-0.001536084	0.0028399999
2000-06-16	0.0091477656	0.008373272	0.0156952215	-0.025165982	0.000428	0.0059998552	0.0114510553	-0.015568917	-0.011097862	0.0150218304	-0.008082116	0.0116617085
2000-06-23	0.0121553354	-0.00822746	-0.011233869	0.0097789467	0.000428	-0.011177182	-0.010317059	0.0129145418	0.0085355616	-0.009236015	0.0152102757	-0.011111824
2000-06-30	-0.003013161	-0.013727251	0.0187194512	-0.025104243	0.000428	-0.016158126	0.0144181174	-0.021113672	0.0164062513	-0.004379335	0.0218352621	-0.017526074
2000-07-07	-0.000529851	0.0047026925	0.0144055325	0.002349427	0.000428	0.0023084753	0.0163063466	-0.003209987	0.0073520803	0.0017658433	0.0086592767	-0.003654425
2000-07-14	0.0232571281	-0.009895341	0.0087425872	-0.00769311	0.000428	-0.008271463	0.0101683556	-0.007111899	0.0126478451	0.0087104952	0.012371793	0.0061799597
2000-07-21	0.0036159748	0.0174546443	0.0045673747	0.0024932444	0.000428	0.0165905166	0.0032593506	-0.00475667	-0.024271341	0.0201444023	-0.026864049	0.0247617697
2000-07-28	0.0089379421	0.0199808422	-0.003567995	-0.010443554	0.000428	0.020669846	-0.001448431	-0.01232713	-0.012417519	0.0148265323	-0.020914207	0.0226850673
2000-08-04	0.0063397816	-0.00198716	-0.013347928	0.0102152767	0.000428	0.0005316604	-0.010525525	0.0058928294	0.0059047414	-0.004806172	-0.001509818	0.0023878463
2000-08-11	0.0179338907	0.0043540654	-0.012913251	-0.004154433	0.000428	0.0050101304	-0.011170016	-0.006835775	-0.004647626	-0.00428075	-0.010302221	0.0039732045
2000-08-18	0.0091609172	0.0287604179	0.0241197878	-0.00702197	0.000428	0.0273594591	0.0209125349	-0.011669025	-0.02674461	0.0285139881	-0.028029255	0.0287707914
2000-08-25	-0.004748851	0.0097605789	-0.000976841	-0.00287331	0.000428	0.009008295	-0.002121996	-0.009706784	-0.007776775	-0.000556723	-0.010876017	0.0034571674
2000-09-01	-0.038328371	0.004794414	-0.006951581	0.0196268205	0.000428	0.0029720775	-0.008322501	0.0204065281	-0.003101309	-0.006031089	-0.006171413	0.0002148627
2000-09-08	-0.014384535	0.0163914255	-0.017966215	0.0279500077	0.000428	0.0176625443	-0.016291728	0.0226314646	-0.011341967	0.004391689	-0.018339432	0.0137390476
2000-09-15	0.0117178101	0.0112726568	0.0088565414	0.0052376273	0.000428	0.0077160327	0.0086044288	0.0070345642	-0.010724244	0.0137955922	-0.009840103	0.0147954794
2000-09-22	-0.04660224	0.0005136061	-0.011156494	0.006081727	0.000428	0.0013217607	-0.01240301	0.007508595	0.0040906534	-0.00462673	0.0019209196	-0.004210507
2000-09-29	0.0096880737	0.000702117	-0.012966385	-0.001201014	0.000428	0.0023378823	-0.01187233	-0.000051648	0.0028237362	0.0033728324	0.001925733	0.0052241778
2000-10-13	0.0041831577	0.0308416141	0.0164837024	-0.006317813	0.000428	0.0282404874	0.0160624085	-0.004238972	-0.026736352	0.0208187941	-0.024460504	0.0202048414
2000-10-20	0.0139967479	-0.019254505	-0.006660995	-0.014750241	0.000428	-0.016307995	-0.006774003	-0.021303954	0.0235268718	-0.021373622	0.022728676	-0.019167139
2000-10-27	0.0068701253	0.0236337688	0.0135263179	-0.00480027	0.000428	0.0231060987	0.0112966598	-0.002864602	-0.014636867	0.0190558951	-0.017131396	0.0197564312
2000-11-03	0.0048775188	-0.00725283	0.0096772223	-0.003044253	0.000428	-0.008187581	0.0091742852	-0.00231144	0.0059998865	0.0016956896	0.0099279605	-0.005907403
2000-11-10	0.0316422889	-0.006983146	-0.001525383	-0.010743445	0.000428	-0.004815185	0.0046853656	-0.013875247	0.015737094	-0.012044592	0.0136006245	-0.007364753
2000-11-17	0.0230155665	0.0063960229	0.0026968401	0.0005832947	0.000428	0.007172627	0.0044643942	0.0003594294	-0.003144998	0.0024837253	-0.006455212	0.0047506244
2000-11-24	-0.017920457	0.0037174206	0.0005011201	0.0033849317	0.000428	0.0013976302	-0.001289239	0.0048447268	-0.005538042	0.0100177437	-0.001719691	0.00685947
2000-12-01	0.0130233886	0.0148469459	0.0069417332	-0.005260663	0.000428	0.0152679678	0.0053263358	-0.005230869	-0.007281413	0.0085810105	-0.009410448	0.0099190884
2000-12-08	-0.008130723	0.007412026	0.0013724957	0.0021431228	0.000428	0.0075130564	-0.000447665	0.0002764914	-0.006408192	0.0051114139	-0.006836041	0.0037416268
2000-12-15	-0.014827593	0.0018063125	-0.008582375	0.001978615	0.000428	0.0030314943	-0.00966828	-0.00104538	0.0050601463	-0.001360612	0.0057597392	0.0038239961
2000-12-22	0.0116008628	0.0037310623	0.0028954746	-0.007678147	0.000428	0.0058384523	0.0032836234	-0.008977992	0.0065128381	-0.00488192	0.0038847918	-0.005215747
2000-12-29	0.002088303	-0.009859302	0.0114706216	-0.00574265	0.000428	-0.012752594	0.0117039214	-0.01134684	0.0146025172	-0.008295884	0.0187230387	-0.01520385
2001-01-05	0.0227090435	0.0070992302	0.0169198677	0.0011039921	0.000428	0.0022781449	0.0164622272	-0.005214228	-0.001950146	0.0030480684	0.0020534339	0.0004921002
2001-01-12	-0.013589099	-0.006387528	0.0196749303	0.0008551498	0.000428	-0.007318277	0.0177962439	-0.002858441	0.0023003594	0.0006614059	0.002252822	-0.004902287
2001-01-19	-0.019508538	-0.006523828	0.0053392394	-0.00235899	0.000428	-0.005627787	0.0051545333	-0.000378226	0.0048602328	-0.000777505	0.0035169324	-0.000275108
2001-02-09	-0.054218041	-0.004173865	0.0254390444	0.0082917812	0.000428	-0.008679344	0.0227820938	0.0068337733	-0.003749074	-0.000477495	0.0059658071	-0.004684252
2001-02-16	-0.009588395	0.0003633659	0.0068982487	0.0062992795	0.000428	0.0003312596	0.005605336	0.0068636472	0.0040233196	0.0039540728	0.0043948326	0.0009725334
2001-02-23	-0.011499322	-0.013981559	-0.000559197	0.0072924824	0.000428	-0.010892046	0.0060429153	0.0091810498	0.0283684	-0.016120661	0.0255384372	-0.017848783
2001-03-02	0.027667446	0.0064126457	0.0025544105	0.0023149423	0.000428	0.0059963755	-0.000253596	-0.000211364	-0.000024337	0.0041112104	0.0001555132	0.0035391851
2001-03-09	0.013493758	-0.000515617	-0.010754949	-0.010343239	0.000428	-0.000331328	-0.010569563	-0.007978325	-0.001729342	-0.001129841	0.0005747165	0.0000763648
2001-03-16	0.0039859723	0.0177978179	0.0099424539	0.0050623566	0.000428	0.0173975037	0.0075731491	0.0021220034	-0.010233712	0.013151181	-0.013469851	0.0182238724
2001-03-23	0.0139543684	0.0001386154	-0.000714166	-0.009044323	0.000428	0.0003599774	-0.000461676	-0.000980925	-0.007526493	-0.001733366	-0.005998789	-0.004906258
2001-03-30	0.0269825691	0.0111228908	0.0099519883	0.0052529376	0.000428	0.0094970728	0.0102954774	0.0090239288	0.0003886375	-0.007482297	-0.003299203	-0.00137327
2001-04-06	-0.006107531	0.0086012463	-0.007059748	0.0040608286	0.000428	0.0101712899	-0.006171727	0.0052044236	-0.008575419	0.0097493321	-0.011720874	0.0125941108
2001-04-13	0.0157776901	0.0041949538	0.0036280999	0.0036144435	0.000428	0.0018252464	0.0033913661	0.0026755313	-0.002097068	0.0045706575	-0.001566045	0.0025899329
2001-04-20	-0.003664592	0.0052002252	-0.023172038	-0.01152359	0.000428	0.0050843984	-0.022753254	-0.010072061	-0.005825992	-0.000819788	-0.007119371	0.0048085906
2001-04-27	-0.016336016	0.0107234164	-0.005195465	0.0064893432	0.000428	0.0116669174	-0.003607231	0.002999317	-0.006157781	0.003880932	-0.011403233	0.0046781898
2001-05-04	0.0015697582	0.0014345065	-0.003155998	-0.000313362	0.000428	0.0024469296	-0.00243167	0.0011590661	-0.000786085	-0.000527632	-0.001888106	-0.001052386
2001-05-11	0.0144307286	0.0181927017	0.0062921868	0.0037240972	0.000428	0.0193102694	0.0077602031	0.0062250817	-0.013931842	0.0103248191	-0.01621417	0.0123137159
2001-05-18	0.0170896649	0.0104565335	-0.009928575	0.0087870841	0.000428	0.008407546	-0.01128958	0.0071396797	0.001009508	0.0004602589	0.0009340485	-0.000249646
2001-05-25	-0.006922029	0.0203347096	0.0013944671	0.0119140712	0.000428	0.0194628658	0.0022059339	0.0074657174	-0.015613041	0.0098763536	-0.017249473	0.0119334276
2001-06-01	0.0085198167	0.0152046065	0.0007332845	0.0049275827	0.000428	0.0161335506	-0.000639859	0.0081985374	-0.007835719	0.0040738458	-0.009541008	0.0064355875
2001-06-08	-0.000925235	0.00144678	0.0048795432	-0.014728216	0.000428	-0.000292727	0.003657979	-0.012590549	-0.006820747	0.0051980613	-0.002627014	-0.00008245
2001-06-15	-0.005033981	0.0026016871	0.006233974	-0.007882741	0.000428	0.0000228515	0.0020379151	-0.011190872	0.0006347646	0.0040843139	0.0043412482	0.0027628928
2001-06-22	-0.002692086	-0.003310587	0.0026031838	0.0062685435	0.000428	-0.003702249	0.0019458529	0.0017479458	0.0034761087	0.0036253463	0.0033215379	0.0030502046
2001-06-29	0.0047318467	0.0056324433	0.0038139632	0.0023391782	0.000428	0.0037303855	0.0013120057	0.0017116742	-0.002115715	-0.003711182	-0.002713876	-0.00510627
2001-07-06	-0.020016038	-0.006641696	-0.005967086	-0.005554595	0.000428	-0.006710365	-0.004822937	-0.009302065	0.00089876	-0.002997864	-0.001996426	0.0004292955
2001-07-13	-0.004012689	0.0066867433	0.0000397625	0.0082728362	0.000428	0.0064846916	-0.00102347	0.0080612912	-0.005297367	0.0039770321	-0.006117786	0.0036120918
2001-07-20	0.0077273919	0.0043816096	0.0087852445	0.0021307607	0.000428	0.005310082	0.0084751479	0.0014440373	0.0003191475	0.0056756635	0.0003136679	0.0037410217
2001-07-27	-0.051972596	0.0079212417	0.0059046607	0.0218640892	0.000428	0.0063080974	0.0059782287	0.0161793133	-0.004982047	0.0103953424	-0.004229893	0.0082179605
2001-08-03	-0.052049771	-0.000170854	-0.006911233	0.0224670355	0.000428	3.4750945E-6	-0.007498613	0.0177278714	0.0083898411	0.0002694736	0.0042692709	0.0007150287
2001-08-10	0.0024036828	0.0086856167	0.0056706296	0.0068997577	0.000428	0.0101922003	0.0048541355	0.0074689784	0.0028933417	-0.000344506	-0.000818921	0.0033047866
2001-08-17	-0.016580985	-0.001076563	-0.005632922	0.0038652545	0.000428	0.0004732367	-0.005581968	0.0023745395	0.0028800157	0.0021513463	-0.000028528	0.0035967325
2001-08-24	-0.014000622	0.0010979021	-0.005904951	0.0055091566	0.000428	0.0025303143	-0.005869701	0.0045986514	-0.000514564	-0.003568556	-0.003320308	0.0009005262
2001-08-31	-0.028092746	-0.006075077	-0.007850791	-0.000568902	0.000428	-0.004389102	-0.008698391	-0.004699464	0.0037977429	-0.007994705	0.0010276405	-0.004354083
2001-09-07	-0.014365823	-0.0038996	-0.00303715	-0.007052824	0.000428	-0.003579316	-0.003507076	-0.008929883	0.0048814876	-0.006235435	0.0061545649	-0.007435095
2001-09-14	-0.004337806	-0.004616141	0.0191745985	-0.006563818	0.000428	-0.010123581	0.0139921219	-0.008109394	0.0035668687	-0.001169927	0.0151830361	-0.014143053
2001-09-21	-0.011001123	-0.009808457	0.0000827545	-0.015447709	0.000428	-0.009953808	-0.00239488	-0.01422067	0.0041189795	-0.004229442	0.0054347975	-0.006334266
2001-09-28	-0.028945796	-0.007611168	0.0059514642	0.0001637135	0.000428	-0.006877864	0.003061848	-0.004244468	-0.001274495	0.0040080472	0.000868698	-0.000910785
2001-10-12	-0.047936027	-0.014244666	-0.002088967	0.0120735759	0.000428	-0.011527817	-0.005038684	0.0095142885	0.0036727605	0.0025011058	0.0001425219	0.0018811905
2001-10-19	-0.071275933	-0.013641991	-0.004797528	0.011535268	0.000428	-0.009290901	-0.001211484	0.0063434728	-0.004244592	0.0033145868	-0.003236622	0.0048234922
2001-10-26	0.0646611936	0.0102092373	0.0234921097	-0.036614026	0.000428	0.0103726895	0.0225227696	-0.023887853	-0.006211439	0.0051117845	0.000348911	0.0018842205
2001-11-02	0.0103302001	0.014944639	0.0163802614	-0.002179114	0.000428	0.0131548517	0.0158731263	-0.00268909	-0.007478491	0.0094817925	-0.009151923	0.0089586557
2001-11-09	-0.037985175	-0.005740388	-0.003251265	0.016127949	0.000428	-0.002847277	-0.001262336	0.0137845401	-0.001586349	-0.002762103	-0.004278293	-0.000546082
2001-11-16	0.006205756	0.0132083821	0.0063165325	-0.009166466	0.000428	0.0125947842	0.0073260807	-0.009872258	-0.006750033	0.0083277903	-0.005084658	0.0080513514
2001-11-23	0.0442377706	0.0042547774	0.0069272669	-0.037031135	0.000428	-0.000888013	0.0052545535	-0.034846932	-0.000379832	-0.002393566	0.0018091705	-0.005179948
2001-11-30	0.0249857541	0.0085007836	-0.004519682	-0.015853231	0.000428	0.006195059	-0.007167217	-0.015996428	-0.005225116	0.0044976056	-0.00498446	0.0060389953
2001-12-07	0.0020328357	-0.010445342	0.0054031225	-0.008055969	0.000428	-0.01042363	0.0050993828	-0.004347518	0.0132496748	-0.010440824	0.0149037236	-0.015717218
2001-12-14	-0.044043936	-0.00192236	-0.002386164	0.0208619435	0.000428	-0.001005444	-0.00301099	0.0155353272	0.0077561073	-0.003788539	0.003577713	-0.0026534
2001-12-21	-0.020639085	-0.003246706	0.0042700132	0.0016532394	0.000428	-0.001503096	0.0048283556	-0.001950615	0.011542963	-0.007873469	0.0086167805	-0.007273063
2001-12-28	-0.00532855	-0.005540864	0.0060003402	0.001666121	0.000428	-0.002834949	0.0059239472	-0.004117584	0.0206745232	-0.009747406	0.0199251091	-0.012521182
2002-01-04	-0.016203673	-0.001116866	-0.00163467	0.0127093384	0.000428	0.0006344526	-0.000771018	0.0126464552	0.0017019578	-0.001405534	0.0009092534	0.0003991942
2002-01-11	-0.055681081	-0.00521009	-0.003376184	0.0225402834	0.000428	-0.000284997	-0.001369955	0.0240292983	0.007373359	-0.004451222	0.0119545594	-0.006444852
2002-01-18	-0.095056388	-0.028638266	0.0063360339	0.0461972034	0.000428	-0.022007059	0.008893684	0.0461779346	0.0460140512	-0.019477114	0.03605403	-0.018448962
2002-01-25	0.0275269683	-0.017883047	-0.007362489	-0.007986599	0.000428	-0.018755439	-0.007613145	-0.004041098	0.0135568856	-0.018899586	0.0201466477	-0.024257173
2002-02-01	0.0316654731	0.0197363952	0.0054032519	-0.021502384	0.000428	0.0147178129	0.0051442396	-0.024806155	-0.020850126	0.010139983	-0.020747536	0.0131687915
2002-02-08	0.0161738524	0.0009763306	-0.002205628	-0.0178224	0.000428	-0.001134837	-0.007154488	-0.019235692	0.0012687513	-0.001515353	0.001076244	0.001777845
2002-03-01	-0.001048453	0.0061834801	0.0023527487	-0.004799397	0.000377	0.0035314231	-0.001572925	-0.007057788	-0.009777159	0.0082597782	-0.012150133	0.0121605651
2002-03-08	0.1074291477	0.0118635829	0.0044745617	-0.082383026	0.000377	0.008954619	0.0067451184	-0.078300686	-0.031027126	0.0296967572	-0.022187479	0.0197885618
2002-03-15	-0.010331344	0.0002235615	-0.006883328	0.0032264518	0.000377	0.0012296181	-0.006623783	0.0049836124	-0.00112959	-0.007687346	-0.006389533	0.0000905637
2002-03-22	0.0274444524	0.0085215887	0.0026889196	-0.007180153	0.000377	0.0058738598	0.001232945	-0.01126287	-0.001367703	0.0048264212	0.0021351264	0.0003747829
2002-03-29	-0.037913875	0.0085518117	0.0009748582	0.0198255814	0.000377	0.0078073288	0.0002981308	0.0151127835	-0.000582586	-0.00006398	-0.002868963	0.0012713211
2002-04-05	0.0166122542	0.0125556211	0.0138385378	-0.006610341	0.000377	0.0103406566	0.0120513797	-0.008731368	-0.012933696	0.0086921537	-0.015217951	0.0082755839
2002-04-12	0.0159502747	0.0030161531	0.0035855147	-0.008017384	0.000377	0.0009252533	0.0039858535	-0.005880179	-0.010313526	0.0138550343	-0.005246808	0.0096320321
2002-04-19	-0.014114383	0.0024974051	0.0063960242	0.0010168007	0.000377	0.0029688985	0.0062787067	-0.000262754	0.0028452609	-0.004001538	0.000395362	-0.003480665
2002-04-26	0.0026560287	0.0073087173	0.0024354751	0.002022537	0.000377	0.0087850521	0.0032864152	0.00305929	-0.002744016	0.0054576743	-0.003773374	0.0051840281
2002-05-03	0.0176031825	0.0075703813	0.0019530715	-0.009824837	0.000377	0.0088890673	-0.000490722	-0.009222193	-0.005613932	0.0071884328	-0.006039726	0.0080928691
2002-05-10	-0.014809867	-0.000703682	-0.001400121	-0.004553977	0.000377	-0.001959301	-0.001019995	-0.005783129	-0.00473961	-0.002221495	-0.004020192	-0.002116155
2002-05-17	-0.045736017	-0.000229623	-0.004449657	0.0112503688	0.000377	0.0016902388	-0.004108496	0.0077089297	-0.002686313	0.0013777422	-0.003775089	0.001447235
2002-05-24	-0.004161365	0.0074033773	-0.002961574	-0.010724774	0.000377	0.0077518989	-0.002270312	-0.011089549	-0.012701891	0.0096411283	-0.014410315	0.0129302051
2002-05-31	-0.022481135	-0.005738481	-0.005824903	0.0075085386	0.000377	-0.004316264	-0.00246433	0.0093462476	0.00711641	-0.003835177	0.0076641663	-0.003824344
2002-06-07	0.0083648051	-0.007366794	0.0032382927	-0.004353088	0.000377	-0.008027546	0.0051130046	-0.003741342	0.0108585696	-0.007986973	0.0104899731	-0.010495028
2002-06-14	-0.026860416	-0.002682842	0.0028908204	0.0156452319	0.000377	-0.00011664	0.003174929	0.0142210658	0.0079788493	-0.000736338	0.0039024735	0.0008491028
2002-06-21	0.0564762877	0.0081437411	0.0120765488	-0.022830866	0.000377	0.0040881439	0.0109831374	-0.020619948	-0.0168977	0.0141262018	-0.009984591	0.0090013476
2002-06-28	0.0847310836	-0.030279397	0.0291777149	-0.007487257	0.000377	-0.025440312	0.0254752422	-0.012590588	0.006745736	0.0106957398	0.0095278297	0.0004297737
2002-07-05	-0.004873882	0.0082593174	0.0018262122	-0.00700277	0.000377	0.00608338	0.0033585835	-0.005087361	-0.002387424	-0.007282176	-0.001600505	-0.007130859
2002-07-12	-0.01120547	0.0016952684	-0.008459641	0.0005494828	0.000377	0.0006258625	-0.007521583	0.0007339763	0.0029053257	0.0022599305	0.0012635916	0.0041116918
2002-07-19	0.0075018836	0.0037764116	0.0086167841	0.0009313163	0.000377	0.0047529945	0.0078505223	0.0000847223	-0.006966389	0.0014344891	-0.005861496	0.0032956448
2002-07-26	-0.030008088	-0.002326692	-0.007499217	0.0025251894	0.000377	-0.001431695	-0.007508378	0.0027498964	0.0104227448	-0.009132053	0.0084633483	-0.00808583
2002-08-02	-0.000263589	0.0018489925	-0.00496435	0.0010489204	0.000377	0.0023083492	-0.005476522	-0.000698304	-0.001052194	0.0020658442	-0.001425285	0.0005711028
2002-08-09	-0.008290397	-0.005142782	0.0002095704	0.0059323254	0.000377	-0.005249124	0.0012986794	0.0068428408	0.0041282704	-0.001402669	0.0053104653	-0.003443315
2002-08-16	-0.000088081	0.0026892124	0.0032318712	0.0011652473	0.000377	0.002536546	0.0019277043	-0.000856342	0.0032779201	0.0017525229	0.0030954052	0.0020041289
2002-08-23	0.0184555424	-0.001197729	0.0013154543	-0.004388759	0.000377	-0.000333527	-0.000285173	-0.003762114	0.0012377919	-0.002170393	0.0014366184	-0.002988393
2002-08-30	-0.009586972	0.0073617194	-0.004233105	-0.001262574	0.000377	0.0081698016	-0.00415244	-0.003855007	0.002349653	0.0006360762	0.0018942207	0.0002826334
2002-09-06	-0.019238706	-0.001391308	-0.007972909	-0.004533173	0.000377	-0.000869646	-0.006794646	-0.002302732	0.0032766721	-0.002156228	0.0024677536	0.0008333081
2002-09-13	-0.007609881	0.0042104367	-0.003222282	-0.000625927	0.000377	0.0045207473	-0.003875185	-0.001055942	0.0013973735	-0.001986382	0.0020549256	-0.002400544
2002-09-20	-0.013502749	-0.006358231	-0.000923151	0.0159575882	0.000377	-0.004541019	0.0000812223	0.0148086457	0.0103824421	-0.010196047	0.0092633035	-0.010406676
2002-09-27	-0.017708711	-0.003528331	0.0046355829	0.0158497815	0.000377	-0.002274175	0.0054691739	0.014388452	0.0083718022	-0.005662214	0.0067273489	-0.003910762
2002-10-11	-0.035240751	0.0005592607	-0.006252632	-0.003344797	0.000377	0.0012244464	-0.004124412	-0.005706347	0.0002630557	-0.004054024	-0.001641506	-0.000208617
2002-10-18	-0.005887091	-0.006291467	-0.00119276	0.006516622	0.000377	-0.00585999	-0.00127638	0.0050523362	-0.001653127	0.0018637231	-0.00002039	0.0016602174
2002-10-25	-0.000814479	-0.001913338	0.0033730413	0.0034073764	0.000377	-0.00195465	0.0009604571	0.006232616	0.0005940967	-0.0023577	0.0014630165	-0.001606131
2002-11-01	-0.008799746	-0.009212937	0.0047789715	0.0099673777	0.000377	-0.007921378	0.0057466676	0.0119935338	0.007775021	-0.001176087	0.0083120275	-0.000875418
2002-11-08	0.0001824268	-0.002111443	0.0002506336	-0.002094114	0.000377	-0.00088273	0.0005312131	-0.001065712	0.0015038804	-0.000904394	0.0006680999	0.0001187841
2002-11-15	-0.044784199	-0.020270587	-0.00100028	0.0217073092	0.000377	-0.015385127	-0.000194638	0.024484398	0.0215524981	-0.016881499	0.0190709975	-0.012390645
2002-11-22	-0.053847457	-0.009798839	-0.008436015	0.0096894971	0.000377	-0.006003426	-0.004324332	0.0082855964	0.0194523261	-0.014824441	0.0153862245	-0.00889698
2002-11-29	0.0336495684	0.0034398008	0.0042574599	-0.004697343	0.000377	0.0027813346	0.0039735695	-0.003072853	-0.017239671	0.0034998042	-0.011582582	0.0052755334
2002-12-06	-0.020416637	0.0015859298	-0.002440174	0.0030499935	0.000377	0.0027729248	-0.002164647	-0.000496334	0.0022072545	-0.000150562	0.0008264318	0.0033650089
2002-12-13	-0.003620742	0.0078030309	-0.001377139	-0.007184051	0.000377	0.0079259946	-0.000276455	-0.010899143	-0.00438442	0.0032577079	-0.004211586	0.0030966392
2002-12-20	0.0257795483	0.0088076539	0.0009065088	-0.016095987	0.000377	0.0064431354	-0.002241063	-0.01537926	-0.003225546	0.000733	-0.005082613	0.000463135
2002-12-27	-0.033031324	-0.007367098	-0.006167728	0.0238148691	0.000377	-0.004312601	-0.006264059	0.018610051	0.0162993462	-0.007191348	0.0093885358	0.0001372314
2003-01-03	-0.040979215	0.0015023967	-0.012246961	0.0066913647	0.000377	0.0049605987	-0.010689449	0.0026804201	-0.005202399	-0.000105179	-0.008969873	0.0047380725
2003-01-10	0.045899688	0.0083278267	0.0094215571	-0.014086908	0.000377	0.0039460989	0.0069514008	-0.013382122	-0.008672092	0.0073968044	-0.004213513	0.0017090334
2003-01-17	0.0587592448	0.0021376887	0.005471028	-0.023410134	0.000377	0.0023885039	-0.000197988	-0.023014347	-0.009438648	0.0055374078	-0.007088357	0.0058523882
2003-01-24	-0.004936698	-0.001229976	0.0066563846	0.0030728454	0.000377	-0.00052567	0.0059839496	-0.002355291	0.0009657041	0.0047493496	0.0004713113	0.0046763417
2003-01-31	0.0134176488	-0.001687106	0.0030134982	-0.001995491	0.000377	-0.001990901	0.0027196144	-0.000715626	0.0051957834	-0.002074355	0.0050727524	-0.00296018
2003-02-14	0.0122210841	0.0101276514	0.0033225291	-0.010149629	0.000377	0.0071593209	0.0027470649	-0.009352761	-0.007739312	0.004578874	-0.008718299	0.0012937869
2003-02-21	-0.020119891	-0.005284421	-0.003587804	0.0137056678	0.000377	-0.003408889	-0.000705745	0.0131019724	0.0031858156	-0.000377947	0.0031658792	0.0006739847
2003-02-28	0.0188590455	0.0043515599	0.0016702858	-0.004917138	0.000377	0.003963607	-0.000241177	-0.006792117	0.0014009941	-0.000046287	0.0028646168	-0.002019059
2003-03-07	-0.013990737	-0.002692768	0.0001591463	0.0092897355	0.000377	0.0006106902	0.0023497703	0.0100836432	0.0050218382	-0.002263145	0.0025551921	-0.00024756
2003-03-14	-0.019277169	-0.002881571	0.0008772682	0.0147039849	0.000377	-0.00191863	0.0013866093	0.0120219646	0.006543274	-0.002757936	0.004451535	-0.00286496
2003-03-21	-0.000048955	-0.005486604	0.0078219579	0.009692965	0.000377	-0.006099339	0.0074186444	0.0077294493	0.0086989239	-0.006766128	0.0087065819	-0.005228828
2003-03-28	0.005410709	-0.002589402	0.0041002004	0.0088687749	0.000377	-0.001292502	0.0035275577	0.0064620473	0.0048013242	-0.004533127	0.0027743127	-0.001709854
2003-04-04	0.0150114815	-0.004735481	0.0094152101	0.003764104	0.000377	-0.004895536	0.0076611229	0.0032335177	0.0030790581	-0.000019261	0.0049817567	-0.002883314
2003-04-11	0.018208805	-0.025921103	0.0317914037	0.0279585198	0.000377	-0.024594198	0.0312145736	0.0298231149	0.0292368761	-0.013207123	0.0333356366	-0.013525596
